Electricity,ID #
Tuolumne County Pub Power Agny,19174
Turlock Irrigation District,19281
Twin County Electric Pwr Assn,18961
Twin Valley Electric Coop Inc,18962
Twin Valleys Public Power Dist,20456
Two Rivers Water & Light,19324
U.S. Energy Partners LLC,49922
"UGI Energy Services, Inc.",56408
"UGI Energy Services, Inc. (Delaware)",56408
"UGI Energy Services, Inc. (District of Columbia)",56408
"UGI Energy Services, Inc. (Maryland)",56408
"UGI Energy Services, Inc. (New Jersey)",56408
"UGI Energy Services, Inc. (New York)",56408
"UGI Utilities, Inc",19390
"UNS Electric, Inc",19728
"UP Power Marketing, LLC",56496
US Operating Services Company,14932
USBIA-Mission Valley Power,19603
USBIA-San Carlos Project,19604
Umatilla Electric Coop Assn,19325
Unalakleet Valley Elec Coop,40548
Union County Electric Coop Inc,19493
Union Electric Co,19436
Union Electric Membership Corp,19435
"Union Light, Heat & Power Co",19446
"Union Rural Electric Coop, Inc",19501
"United Electric Co-op, Inc",19502
United Electric Coop Service Inc,19490
"United Electric Coop, Inc",22646
"United Electric Coop, Inc (Iowa)",22646
"United Electric Coop, Inc (Pennsylvania)",40219
United Illuminating Co,19497
"United Power, Inc",19499
United Rural Elec Member Corp,19443
Unitil Energy Systems,24590
Unitil Energy Systems (Massachusetts),"24590, 6374"
University of Illinois,19528
Upper Cumberland E M C,19574
Upper Missouri G&T El Coop Inc,19389
Upper Peninsula Power Co,19578
Upshur Rural Elec Coop Corp,19579
Upson Elec Member Corp,19581
Utah Associated Mun Power Sys,40575
Utah Municipal Power Agency,24431
Utilities Dist-Western IN REMC,19667
Valero Refining Company - NJ,56325
"Valley Electric Assn, Inc",19840
"Valley Electric Assn, Inc (Nevada)",19840
Valley Electric Member Corp,19688
Valley Rural Electric Coop Inc,40222
Van Buren Light & Power Dist,19702
Vera Irrigation District,19784
Verdigris Valley Elec Coop Inc,19785
Verendrye Electric Coop Inc,19790
"Vermont Electric Cooperative, Inc.",19791
"Vermont Electric Power Co, Inc",19792
Vermont Electric Trans Co Inc,19950
Vermont Public Pwr Supply Auth,19780
Vermont Yankee Nucl Pwr Corp,19796
Vernon Electric Coop,19813
"Victoria Electric Coop, Inc",19806
Victory Electric Coop Assn Inc,19820
"Vigilante Electric Coop, Inc",23586
"Vigilante Electric Coop, Inc (Idaho)",23586
"Village of Akron, New York (Utility Company)",183
"Village of Andover, New York (Utility Company)",661
"Village of Angelica, New York (Utility Company)",669
"Village of Arcade, New York (Utility Company)",122
"Village of Arcadia, Ohio (Utility Company)",282
"Village of Arnold, Nebraska (Utility Company)",871
"Village of Baraga, Michigan (Utility Company)",1196
"Village of Bartley, Nebraska (Utility Company)",1326
"Village of Beach City, Ohio (Utility Company)",1386
"Village of Belmont, Wisconsin (Utility Company)",1522
"Village of Benton, Wisconsin (Utility Company)",1585
"Village of Bergen, New York (Utility Company)",1604
"Village of Bethany, Illinois (Utility Company)",1648
"Village of Bethel, Ohio (Utility Company)",1650
"Village of Black Earth, Wisconsin (Utility Company)",1765
"Village of Blanchester, Ohio (Utility Company)",1832
"Village of Bloomdale, Ohio (Utility Company)",1677
"Village of Boonville, New York (Utility Company)",1970
"Village of Bradner, Ohio (Utility Company)",2128
"Village of Bradshaw, Nebraska (Utility Company)",24791
"Village of Brainard, Nebraska (Utility Company)",2120
"Village of Brewster, Ohio (Utility Company)",2205
"Village of Brocton, New York (Utility Company)",2272
"Village of Cadott, Wisconsin (Utility Company)",2759
"Village of Callaway, Nebraska (Utility Company)",2859
"Village of Campbell, Nebraska (Utility Company)",2931
"Village of Carey, Ohio (Utility Company)",3008
"Village of Cashton, Wisconsin (Utility Company)",3156
"Village of Castile, New York (Utility Company)",3164
"Village of Centuria, Wisconsin (Utility Company)",3298
"Village of Chatham, Illinois (Utility Company)",3405
"Village of Chelsea, Michigan (Utility Company)",3415
"Village of Chester, Nebraska (Utility Company)",3445
"Village of Churchville, New York (Utility Company)",3525
"Village of Clinton, Michigan (Utility Company)",3813
"Village of Cygnet, Ohio (Utility Company)",4685
"Village of Daggett, Michigan (Utility Company)",4792
"Village of Davenport, Nebraska (Utility Company)",4914
"Village of De Witt, Nebraska (Utility Company)",4934
"Village of Decatur, Nebraska (Utility Company)",4961
"Village of Deshler, Ohio (Utility Company)",5096
"Village of Dorchester, Nebraska (Utility Company)",5350
"Village of Edgerton, Ohio (Utility Company)",5653
"Village of Eldorado, Ohio (Utility Company)",5752
"Village of Elk Creek, Nebraska (Utility Company)",5762
"Village of Elmore, Ohio (Utility Company)",5833
"Village of Endicott, Nebraska (Utility Company)",5927
"Village of Endicott, New York (Utility Company)",5875
"Village of Enosburg Falls, Vermont (Utility Company)",5915
"Village of Fairmont, Nebraska (Utility Company)",6136
"Village of Fairport, New York (Utility Company)",5930
"Village of Frankfort, New York (Utility Company)",6711
"Village of Freeburg, Illinois (Utility Company)",6764
"Village of Freeport, New York (Utility Company)",6775
"Village of Genoa, Ohio (Utility Company)",7100
"Village of Georgetown, Ohio (Utility Company)",7131
"Village of Glouster, Ohio (Utility Company)",7311
"Village of Grafton, Ohio (Utility Company)",7445
"Village of Green Island, New York (Utility Company)",7600
"Village of Greene, New York (Utility Company)",7624
"Village of Greenport, New York (Utility Company)",7630
"Village of Greenup, Illinois (Utility Company)",7633
"Village of Greenwich, Ohio (Utility Company)",7643
"Village of Greenwood, Nebraska (Utility Company)",7650
"Village of Gresham, Wisconsin (Utility Company)",7665
"Village of Groton, New York (Utility Company)",7713
"Village of Hamersville, Ohio (Utility Company)",7973
"Village of Hamilton, New York (Utility Company)",7995
"Village of Hampton, Nebraska (Utility Company)",8063
"Village of Haskins, Ohio (Utility Company)",8240
"Village of Hazel Green, Wisconsin (Utility Company)",8336
"Village of Hemingford, Nebraska (Utility Company)",8430
"Village of Hildreth, Nebraska (Utility Company)",10573
"Village of Hilton, New York (Utility Company)",55812
"Village of Holbrook, Nebraska (Utility Company)",40356
"Village of Holley, New York (Utility Company)",8733
"Village of Hyde Park, Vermont (Utility Company)",9144
"Village of Ilion, New York (Utility Company)",9200
"Village of Jackson Center, Ohio (Utility Company)",9572
"Village of Jacksonville, Vermont (Utility Company)",9610
"Village of Johnson, Vermont (Utility Company)",9806
"Village of L'Anse, Michigan (Utility Company)",10508
"Village of Ladd, Illinois (Utility Company)",40367
"Village of Lakeview, Ohio (Utility Company)",10616
"Village of Leigh, Nebraska (Utility Company)",10886
"Village of Little Valley, New York (Utility Company)",11083
"Village of Lodi, Ohio (Utility Company)",11126
"Village of Lucas, Ohio (Utility Company)",11296
"Village of Ludlow, Vermont (Utility Company)",11305
"Village of Lyman, Nebraska (Utility Company)",11346
"Village of Lyndonville, Vermont (Utility Company)",11359
"Village of Marathon, New York (Utility Company)",11618
"Village of Marshallville, Ohio (Utility Company)",11739
"Village of Mayville, New York (Utility Company)",11892
"Village of Mazomanie, Wisconsin (Utility Company)",11895
"Village of Merrillan, Wisconsin (Utility Company)",12336
"Village of Milan, Ohio (Utility Company)",12533
"Village of Minster, Ohio (Utility Company)",12660
"Village of Monroeville, Ohio (Utility Company)",12811
"Village of Montpelier, Ohio (Utility Company)",12861
"Village of Morrill, Nebraska (Utility Company)",12952
"Village of Morrisville, Vermont (Utility Company)",12989
"Village of Mt Horeb, Wisconsin (Utility Company)",13036
"Village of Mullen, Nebraska (Utility Company)",13090
"Village of Muscoda, Wisconsin (Utility Company)",13145
"Village of New Bremen, Ohio (Utility Company)",13420
"Village of New Glarus, Wisconsin (Utility Company)",13438
"Village of New Knoxville, Ohio (Utility Company)",13464
"Village of Northfield, Vermont (Utility Company)",13789
"Village of Oak Harbor, Ohio (Utility Company)",13932
"Village of Obetz, Ohio (Utility Company)",13950
"Village of Ohio City, Ohio (Utility Company)",13997
"Village of Orleans, Vermont (Utility Company)",14261
"Village of Oxford, Nebraska (Utility Company)",14277
"Village of Pardeeville, Wisconsin (Utility Company)",14451
"Village of Paw Paw, Michigan (Utility Company)",14581
"Village of Pemberville, Ohio (Utility Company)",14650
"Village of Penn Yan, New York (Utility Company)",14700
"Village of Philadelphia, New York (Utility Company)",14945
"Village of Pioneer, Ohio (Utility Company)",15072
"Village of Plymouth, Ohio (Utility Company)",15203
"Village of Polk, Nebraska (Utility Company)",15346
"Village of Prague, Nebraska (Utility Company)",15352
"Village of Prairie Du Sac, Wisconsin (Utility Company)",15312
"Village of Rantoul, Illinois (Utility Company)",15686
"Village of Republic, Ohio (Utility Company)",15865
"Village of Reynolds, Nebraska (Utility Company)",16022
"Village of Richmondville, New York (Utility Company)",15991
"Village of Ripley, Ohio (Utility Company)",16062
"Village of Riverton, Illinois (Utility Company)",16092
"Village of Rockville Centre, New York (Utility Company)",16217
"Village of Rouses Point, New York (Utility Company)",16325
"Village of Sauk City, Wisconsin (Utility Company)",16680
"Village of Sherburne, New York (Utility Company)",17079
"Village of Shickley, Nebraska (Utility Company)",16845
"Village of Shiloh, Ohio (Utility Company)",17098
"Village of Silver Springs, New York (Utility Company)",17186
"Village of Skaneateles, New York (Utility Company)",17280
"Village of Solvay, New York (Utility Company)",17512
"Village of Spalding, Nebraska (Utility Company)",17727
"Village of Spencerport, New York (Utility Company)",17789
"Village of Springville, New York (Utility Company)",17846
"Village of Stratford, Wisconsin (Utility Company)",18200
"Village of Swanton, Vermont (Utility Company)",18371
"Village of Sycamore, Ohio (Utility Company)",18393
"Village of Talmage, Nebraska (Utility Company)",18428
"Village of Theresa, New York (Utility Company)",18813
"Village of Tontogany, Ohio (Utility Company)",18944
"Village of Trempealeau, Wisconsin (Utility Company)",19114
"Village of Tupper Lake, New York (Utility Company)",19274
"Village of Union City, Michigan (Utility Company)",19432
"Village of Versailles, Ohio (Utility Company)",19805
"Village of Viola, Wisconsin (Utility Company)",19867
"Village of Walthill, Nebraska (Utility Company)",20063
"Village of Watkins Glen, New York (Utility Company)",20193
"Village of Waunakee, Wisconsin (Utility Company)",20211
"Village of Wauneta, Nebraska (Utility Company)",20212
"Village of Waynesfield, Ohio (Utility Company)",20223
"Village of Wellington, Ohio (Utility Company)",20313
"Village of Wellsville, New York (Utility Company)",20337
"Village of Westfield, New York (Utility Company)",20480
"Village of Wharton, Ohio (Utility Company)",20471
"Village of Wilcox, Nebraska (Utility Company)",20641
"Village of Winnetka, Illinois (Utility Company)",20824
"Village of Winside, Nebraska (Utility Company)",20950
"Village of Woodville, Ohio (Utility Company)",20979
"Village of Yellow Springs, Ohio (Utility Company)",21101
Vinton Public Power Auth,19869
Virgin Islands Wtr&Pwr Auth,19879
Virginia Electric & Power Co,19876
Virginia Electric & Power Co (North Carolina),19876
Virginia Mun Elec Assn No 1,19885
Virginia Tech Electric Service,19882
Volunteer Electric Coop,19898
WPPI Energy,20858
"WTU Energy, LP",13153
Wabash County Rural E M C,19887
"Wabash Valley Power Assn, Inc",40211
Wagoner Public Works Authority,20163
Wake Electric Membership Corp,19981
Walters Public Works Authority,20061
Walton Electric Member Corp,20065
Warren County Rural E M C,20111
Warren Electric Coop Inc,40223
Warren Rural Elec Coop Corp,20130
"Wasco Electric Coop, Inc",20138
Washington Elec Member Corp,20146
Washington Electric Coop Inc,20151
"Washington Electric Coop, Inc",20150
Washington Gas Energy Services,20659
Washington Gas Energy Services (Delaware),20659
Washington Gas Energy Services (District of Columbia),20659
Washington Gas Energy Services (Maryland),20659
Washington Gas Energy Services (Pennsylvania),20659
"Washington Island El Coop, Inc",20153
"Washington-St Tammany E C, Inc",21567
Waterloo Light & Water Comm,20182
Watertown Municipal Utilities,20187
Waupun Utilities,20213
Waverly Municipal Elec Utility,20214
Wayne-White Counties Elec Coop,20222
Weakley County Mun Elec Sys,20228
Weatherford Mun Utility System,20230
Webster Electric Coop,20318
Wells Rural Electric Co,20332
Wells Rural Electric Co (Utah),20332
Wellsborough Electric Co,20334
Wellton-Mohawk Irr & Drain Dist,25060
West Central Electric Coop Inc,20363
West Central Electric Coop Inc (South Dakota),20368
"West Florida El Coop Assn, Inc",20371
West Kentucky Rural E C C,20377
West Oregon Electric Coop Inc,20385
West Penn Power Co,20387
West Plains Electric Coop Inc,20395
West Point Utility System,20396
West River Electric Assn Inc,20401
Westar Energy Inc,22500
Western Area Power Administration,27000
Western Coop Electric Assn Inc,20476
"Western Farmers Elec Coop, Inc",20447
Western Illinois Elec Coop,29296
Western Indiana Energy REMC,25295
Western Iowa Power Coop,19437
Western Massachusetts Elec Co,20455
Western Minnesota Mun Pwr Agny,20421
Westfield Electric Co,40036
"Wharton County Elec Coop, Inc",20472
Wheat Belt Public Power Dist,20509
"Wheatland Electric Coop, Inc",20510
"Wheatland Electric Coop, Inc (Colorado)",20510
"Wheatland Rural Elec Assn, Inc",20506
Whetstone Valley Elec Coop Inc,20422
White County Rural E M C,27599
"White River Electric Assn, Inc",20576
White River Valley El Coop Inc,20574
Whitehall Electric Utility,20583
Whitewater Valley Rural EMC,20216
"Wild Rice Electric Coop, Inc",20639
Williamstown Utility Comm,20731
Willmar Municipal Utilities,20737
Willwood Light & Power Company,21664
Winner Municipal Utility,20823
"Wiregrass Electric Coop, Inc",20841
Wisconsin Dells Electric Util,20844
Wisconsin Electric Power Co,20847
Wisconsin Electric Power Co (Michigan),20847
Wisconsin Power & Light Co,20856
Wisconsin Public Service Corp,20860
Wisconsin Public Service Corp (Michigan),20860
Wisconsin Rapids W W & L Comm,20862
Wisconsin River Power Company,20863
Wise Electric Coop Inc,20948
Withlacoochee River Elec Coop,20885
Wolverine Power Marketing Coop,20845
"Wolverine Pwr Supply Coop, Inc",20910
Wonewoc Electric & Water Util,20924
"Wood County Electric Coop, Inc",20927
Woodbury County Rural E C A,20951
Woodruff Electric Coop Corp,20963
Wright-Hennepin Coop Elec Assn,20996
Wyandotte Municipal Serv Comm,21048
Wyoming Municipal Power Agency,40603
Wyrulec Company,21079
Y-W Electric Assn Inc,21075
Y-W Electric Assn Inc (Nebraska),21075
Yakutat Power Inc,30150
Yampa Valley Electric Assn Inc,21081
Yampa Valley Electric Assn Inc (Wyoming),21081
Yazoo Valley Elec Power Assn,21114
Yellowstone Valley Elec Co-op Inc.,20997
York Electric Coop Inc,21002
"Young Energy, LLC",56248
Yuba County Water Agency,21140
