,county_name,state_id,Electricity
2805,Sumter,GA,"{'Flint Electric Membership Corp', 'Georgia Power Co', 'Sumter Electric Member Corp'}"
2806,Sumter,SC,"{'Tri-County Electric Coop, Inc', 'City of Camden', 'Duke Energy Progress - (NC)', 'Black River Electric Coop, Inc - (SC)'}"
2807,Sunflower,MS,"{'Delta Electric Power Assn', 'Coahoma Electric Power Assn', 'Twin County Electric Pwr Assn', 'Entergy Mississippi Inc'}"
2808,Surry,NC,"{'Duke Energy Carolinas, LLC', 'Surry-Yadkin Elec Member Corp'}"
2809,Surry,VA,"{'Community Electric Coop', 'Virginia Electric & Power Co', 'Prince George Electric Coop'}"
2810,Susquehanna,PA,"{'Pennsylvania Electric Co', 'PPL Electric Utilities Corp', 'Claverack Rural Elec Coop Inc'}"
2811,Sussex,DE,"{'City of Seaford- (DE)', 'City of Milford - (DE)', 'Delaware Electric Cooperative', 'Delmarva Power', 'City of Lewes - (DE)'}"
2812,Sussex,NJ,"{'Jersey Central Power & Lt Co', 'Sussex Rural Electric Coop Inc', 'Rockland Electric Co', 'Public Service Elec & Gas Co'}"
2813,Sussex,VA,"{'Prince George Electric Coop', 'Community Electric Coop', 'Mecklenburg Electric Cooperative', 'Southside Electric Coop, Inc', 'Virginia Electric & Power Co', 'Town of Wakefield - (VA)'}"
2814,Sutter,CA,"{'WAPA-- Western Area Power Administration', 'Pacific Gas & Electric Co'}"
2815,Sutton,TX,"{'Pedernales Electric Coop, Inc', 'Southwest Texas Elec Coop, Inc', 'AEP Texas North Company'}"
2816,Suwannee,FL,"{'Duke Energy Florida, LLC', 'Clay Electric Cooperative, Inc', 'Florida Power & Light Co', 'Suwannee Valley Elec Coop Inc'}"
2817,Swain,NC,"{'Duke Energy Carolinas, LLC'}"
2818,Swains Island,AS,{'American Samoa Power Authority'}
2819,Sweet Grass,MT,"{'Park Electric Coop Inc', 'NorthWestern Energy LLC - (MT)', 'Fergus Electric Coop, Inc', 'Beartooth Electric Coop, Inc'}"
2820,Sweetwater,WY,"{'WAPA-- Western Area Power Administration', 'Bridger Valley Elec Assn, Inc', 'PacifiCorp'}"
2821,Swift,MN,"{'Agralite Electric Coop', 'Minnesota Valley Coop L&P Assn', 'WAPA-- Western Area Power Administration', 'Kandiyohi Power Coop', 'Otter Tail Power Co', 'City of Benson - (MN)'}"
2822,Swisher,TX,"{'Swisher Electric Coop, Inc', 'City of Tulia', 'Southwestern Public Service Co', 'Lighthouse Electric Coop, Inc'}"
2823,Switzerland,IN,"{'Southeastern Indiana R E M C', 'Duke Energy Indiana, LLC', 'Indianapolis Power & Light Co'}"
2824,Talbot,GA,"{'Flint Electric Membership Corp', 'Upson Elec Member Corp', 'Georgia Power Co'}"
2825,Talbot,MD,"{'Easton Utilities Comm', 'Choptank Electric Coop, Inc', 'Delmarva Power'}"
2826,Taliaferro,GA,"{'Rayle Electric Membership Corp', 'Georgia Power Co'}"
2827,Talladega,AL,"{'Alabama Power Co', 'Coosa Valley Electric Coop Inc', 'Central Alabama Electric Coop', 'Sylacauga Utilities Board'}"
2828,Tallahatchie,MS,"{'Delta Electric Power Assn', 'Coahoma Electric Power Assn', 'Tallahatchie Valley E P A', 'Entergy Mississippi Inc'}"
2829,Tallapoosa,AL,"{'City of Alexander City', 'Alabama Power Co', 'Dixie Electric Coop', 'Tallapoosa River Elec Coop Inc', 'Central Alabama Electric Coop'}"
2830,Tama,IA,"{'City of Dysart - (IA)', 'Grundy County Rural Elec Coop', 'City of Traer - (IA)', 'Interstate Power and Light Co', 'T I P Rural Electric Coop', 'East-Central Iowa Rural Elec Coop', 'Consumers Energy'}"
2831,Taney,MO,"{'Empire District Electric Co', 'White River Valley El Coop Inc', 'Carroll Electric Coop Corp - (AR)', 'Howell-Oregon Elec Coop, Inc'}"
2832,Tangipahoa,LA,"{'Entergy Louisiana LLC', 'Washington-St Tammany E C, Inc', 'Dixie Electric Membership Corp'}"
2833,Taos,NM,"{'Kit Carson Electric Coop, Inc'}"
2834,Tarrant,TX,"{'Tri-County Electric Coop, Inc', 'United Electric Coop Service Inc - (TX)', 'Denton County Elec Coop, Inc', 'Oncor Electric Delivery Company LLC'}"
2835,Tate,MS,"{'Tallahatchie Valley E P A', 'Central Electric Power Assn - (MS)', 'Entergy Mississippi Inc'}"
2836,Tattnall,GA,"{'Satilla Rural Elec Member Corporation', 'Excelsior Electric Member Corp', 'Canoochee Electric Member Corp', 'Altamaha Electric Member Corp', 'Georgia Power Co'}"
2837,Taylor,FL,"{'Duke Energy Florida, LLC', 'Tri-County Electric Coop, Inc'}"
2838,Taylor,GA,"{'Flint Electric Membership Corp', 'Upson Elec Member Corp', 'Georgia Power Co'}"
2839,Taylor,IA,"{'City of Lenox - (IA)', 'WAPA-- Western Area Power Administration', 'Southwest Iowa Rural Elec Coop', 'Interstate Power and Light Co', 'United Electric Coop, Inc - (MO)', 'MidAmerican Energy Co'}"
2840,Taylor,KY,"{'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc', 'Nolin Rural Electric Coop Corp', 'Inter County Energy Coop Corp', 'Taylor County Rural E C C'}"
2841,Taylor,TX,"{'AEP Texas North Company', 'Taylor Electric Coop Inc - (TX)', 'Coleman County Elec Coop, Inc', 'Oncor Electric Delivery Company LLC'}"
2842,Taylor,WI,"{'Clark Electric Coop - (WI)', 'Chippewa Valley Electric Coop', 'Northern States Power Co', 'City of Medford - (WI)', 'Price Electric Coop Inc', 'Taylor Electric Coop - (WI)', 'Jump River Electric Coop Inc'}"
2843,Taylor,WV,"{'Monongahela Power Co', 'Harrison Rural Elec Assn, Inc'}"
2844,Tazewell,IL,"{'Corn Belt Energy Corporation', 'Menard Electric Coop', 'Ameren Illinois Company'}"
2845,Tazewell,VA,"{'Appalachian Power Co', 'Town of Richlands - (VA)'}"
2846,Tehama,CA,"{'WAPA-- Western Area Power Administration', 'Pacific Gas & Electric Co'}"
2847,Telfair,GA,"{'Little Ocmulgee El Member Corp', 'Ocmulgee Electric Member Corp', 'Georgia Power Co'}"
2848,Teller,CO,"{'Intermountain Rural Elec Assn', 'Public Service Co of Colorado', 'City of Colorado Springs - (CO)', 'Black Hills/Colorado Elec.Util'}"
2849,Tensas,LA,"{'Northeast Louisiana Power Coop Inc.', 'Concordia Electric Coop, Inc', 'Entergy Louisiana LLC'}"
2850,Terrebonne,LA,"{'South Louisiana Elec Coop Assn', ""Terrebonne Parish Consol Gov't"", 'Entergy Louisiana LLC'}"
2851,Terrell,GA,"{'Georgia Power Co', 'Sumter Electric Member Corp', 'Diverse Power Incorporated'}"
2852,Terrell,TX,"{'Rio Grande Electric Coop, Inc', 'Texas-New Mexico Power Co'}"
2853,Terry,TX,"{'Lyntegar Electric Coop, Inc', 'Southwestern Public Service Co', 'City of Brownfield - (TX)', 'Oncor Electric Delivery Company LLC'}"
2854,Teton,ID,"{'Fall River Rural Elec Coop Inc', 'PacifiCorp'}"
2855,Teton,MT,"{'WAPA-- Western Area Power Administration', 'NorthWestern Energy LLC - (MT)', 'Sun River Electric Coop, Inc'}"
2856,Teton,WY,"{'Lower Valley Energy Inc', 'Fall River Rural Elec Coop Inc'}"
2857,Texas,MO,"{'City of Houston - (MO)', 'City of Cabool - (MO)', 'SE-MA-NO Electric Coop', 'Howell-Oregon Elec Coop, Inc', 'Intercounty Electric Coop Assn'}"
2858,Texas,OK,"{'Tri-County Electric Coop, Inc'}"
2859,Thayer,NE,"{'City of Hubbell- (NE)', 'South Central Public Pwr Dist', 'Norris Public Power District', 'Village of Davenport - (NE)', 'Village of Chester - (NE)', 'City of Deshler - (NE)', 'City of Hebron - (NE)', 'City of Fairbury'}"
2860,Thomas,GA,"{'Grady Electric Membership Corp', 'City of Thomasville - (GA)', 'Colquitt Electric Membership Corp', 'Georgia Power Co', 'Mitchell Electric Member Corp'}"
2861,Thomas,KS,"{'Midwest Energy Inc', 'Prairie Land Electric Coop Inc', 'City of Colby - (KS)'}"
2862,Thomas,NE,{'Custer Public Power District'}
2863,Throckmorton,TX,"{'Big Country Electric Coop, Inc', 'Tri-County Electric Coop, Inc', 'AEP Texas North Company', 'Oncor Electric Delivery Company LLC', 'Fort Belknap Electric Coop Inc'}"
2864,Thurston,NE,"{'Burt County Public Power Dist', 'Cuming County Public Pwr Dist', 'City of Emerson - (NE)', 'Nebraska Public Power District', 'City of Pender - (NE)', 'Village of Walthill - (NE)', 'Northeast Power'}"
2865,Thurston,WA,"{'PUD No 1 of Lewis County', 'PUD No 1 of Grays Harbor County', 'Tanner Electric Coop', 'Puget Sound Energy Inc'}"
2866,Tift,GA,"{'Colquitt Electric Membership Corp', 'Irwin Electric Membership Corp', 'Georgia Power Co', 'Mitchell Electric Member Corp', 'City of Adel- (GA)'}"
2867,Tillamook,OR,"{'Tillamook Peoples Utility Dist', 'West Oregon Electric Coop Inc', 'PacifiCorp'}"
2868,Tillman,OK,"{'City of Manitou - (OK)', 'City of Frederick - (OK)', 'Public Service Co of Oklahoma', 'Southwest Rural Elec Assn Inc', 'Cotton Electric Coop, Inc'}"
2869,Tioga,NY,"{'Pennsylvania Electric Co', 'New York State Elec & Gas Corp'}"
2870,Tioga,PA,"{'Pennsylvania Electric Co', 'Tri-County Rural Elec Coop Inc', 'Wellsborough Electric Co', 'Claverack Rural Elec Coop Inc'}"
2871,Tippah,MS,"{'City of New Albany - (MS)', 'Tippah Electric Power Assn'}"
2872,Tippecanoe,IN,"{'Carroll-White REMC', 'Duke Energy Indiana, LLC', 'Warren County Rural E M C', 'Tipmont Rural Elec Member Corp'}"
2873,Tipton,IN,"{'City of Frankfort - (IN)', 'Tipton Municipal Electric Util', 'Duke Energy Indiana, LLC', 'Indiana Michigan Power Co'}"
2874,Tipton,TN,"{'Southwest Tennessee E M C', 'City of Covington - (TN)', 'Entergy Arkansas Inc'}"
2875,Tishomingo,MS,{'Tishomingo County E P A'}
2876,Titus,TX,"{'Texas-New Mexico Power Co', 'Southwestern Electric Power Co', 'Oncor Electric Delivery Company LLC', 'Bowie-Cass Electric Coop, Inc', 'Wood County Electric Coop, Inc'}"
2877,Toa Alta,PR,{'Puerto Rico Electric Pwr Authority'}
2878,Toa Baja,PR,{'Puerto Rico Electric Pwr Authority'}
2879,Todd,KY,{'Pennyrile Rural Electric Coop'}
2880,Todd,MN,"{'Todd-Wadena Electric Coop', 'City of Staples- (MN)', 'ALLETE, Inc.', 'Stearns Cooperative Elec Assn', 'Northern States Power Co - Minnesota', 'Otter Tail Power Co', 'Runestone Electric Assn', 'Crow Wing Cooperative Power & Light Comp', 'Lake Region Electric Cooperative - (MN)'}"
2881,Todd,SD,"{'LaCreek Electric Assn, Inc', 'WAPA-- Western Area Power Administration', 'Cherry-Todd Electric Coop, Inc'}"
2882,Tolland,CT,{'Connecticut Light & Power Co'}
2883,Tom Green,TX,"{'Concho Valley Elec Coop Inc', 'AEP Texas North Company', 'Sharyland Utilities LP', 'Southwest Texas Elec Coop, Inc', 'Coleman County Elec Coop, Inc', 'Oncor Electric Delivery Company LLC'}"
2884,Tompkins,NY,"{'Village of Groton - (NY)', 'New York State Elec & Gas Corp'}"
2885,Tooele,UT,"{'Wells Rural Electric Co', 'Mt Wheeler Power, Inc', 'PacifiCorp'}"
2886,Toole,MT,"{'Glacier Electric Coop, Inc', 'WAPA-- Western Area Power Administration', 'Sun River Electric Coop, Inc', 'Marias River Electric Coop Inc'}"
2887,Toombs,GA,"{'Altamaha Electric Member Corp', 'Georgia Power Co', 'Canoochee Electric Member Corp'}"
2888,Torrance,NM,"{'Socorro Electric Coop, Inc', 'Central New Mexico El Coop, Inc', 'Public Service Co of NM'}"
2889,Towner,ND,"{'Otter Tail Power Co', 'WAPA-- Western Area Power Administration', 'Northern Plains Electric Coop'}"
2890,Towns,GA,{'Blue Ridge Mountain EMC - (GA)'}
2891,Traill,ND,"{'WAPA-- Western Area Power Administration', 'City of Hillsboro - (ND)', 'Northern States Power Co - Minnesota', 'Otter Tail Power Co', 'Cass County Elec Coop Inc', 'Nodak Electric Coop Inc'}"
2892,Transylvania,NC,"{'Haywood Electric Member Corp', 'Duke Energy Carolinas, LLC'}"
2893,Traverse,MN,"{'Otter Tail Power Co', 'Traverse Electric Coop, Inc'}"
2894,Travis,TX,"{'Austin Energy', 'Bluebonnet Electric Coop, Inc', 'Oncor Electric Delivery Company LLC', 'Pedernales Electric Coop, Inc'}"
2895,Treasure,MT,"{'WAPA-- Western Area Power Administration', 'Yellowstone Valley Elec Co-op', 'Mid-Yellowstone Elec Coop, Inc', 'Fergus Electric Coop, Inc'}"
2896,Trego,KS,"{'Western Coop Electric Assn Inc', 'Midwest Energy Inc'}"
2897,Trempealeau,WI,"{'Northern States Power Co', 'Jackson Electric Coop, Inc - (WI)', 'WPPI Energy', 'Whitehall Electric Utility', 'Village of Trempealeau - (WI)', 'City of Arcadia - (WI)', 'Eau Claire Electric Coop', 'Riverland Energy Cooperative'}"
2898,Treutlen,GA,"{'Altamaha Electric Member Corp', 'Georgia Power Co'}"
2899,Trigg,KY,{'Pennyrile Rural Electric Coop'}
2900,Trimble,KY,"{'Louisville Gas & Electric Co', 'Kentucky Utilities Co', 'Shelby Energy Co-op, Inc', 'East Kentucky Power Coop, Inc'}"
2901,Trinity,CA,"{'WAPA-- Western Area Power Administration', 'Pacific Gas & Electric Co', 'Trinity Public Utilities Dist'}"
2902,Trinity,TX,"{'Entergy Texas Inc.', 'Sam Houston Electric Coop Inc', 'Houston County Elec Coop Inc', 'Oncor Electric Delivery Company LLC'}"
2903,Tripp,SD,"{'WAPA-- Western Area Power Administration', 'Winner Municipal Utility', 'Rosebud Electric Coop Inc'}"
2904,Troup,GA,"{'City of Hogansville - (GA)', 'City of West Point - (GA)', 'Coweta-Fayette El Member Corp', 'Diverse Power Incorporated', 'Carroll Electric Member Corp - (GA)', 'City of La Grange - (GA)', 'Georgia Power Co'}"
2905,Trousdale,TN,"{'Tri-County Elec Member Corp', 'Middle Tennessee E M C'}"
2906,Trujillo Alto,PR,{'Puerto Rico Electric Pwr Authority'}
2907,Trumbull,OH,"{'City of Niles - (OH)', 'Ohio Edison Co', 'Cleveland Electric Illum Co', 'City of Newton Falls - (OH)', 'City of Hubbard'}"
2908,Tucker,WV,{'Monongahela Power Co'}
2909,Tulare,CA,"{'Pacific Gas & Electric Co', 'Southern California Edison Co'}"
2910,Tulsa,OK,"{'City of Skiatook - (OK)', 'Verdigris Valley Elec Coop Inc', 'Public Service Co of Oklahoma', 'Oklahoma Gas & Electric Co', 'East Central Oklahoma Elec Coop Inc', 'Indian Electric Coop, Inc', 'City of Collinsville - (OK)'}"
2911,Tunica,MS,"{'Coahoma Electric Power Assn', 'Entergy Mississippi Inc'}"
2912,Tuolumne,CA,"{'Turlock Irrigation District', 'WAPA-- Western Area Power Administration', 'Pacific Gas & Electric Co', 'Southern California Edison Co'}"
2913,Turner,GA,"{'Crisp County Power Comm', 'Middle Georgia El Member Corp', 'Irwin Electric Membership Corp', 'Georgia Power Co', 'Mitchell Electric Member Corp'}"
2914,Turner,SD,"{'Southeastern Electric Coop Inc - (SD)', 'WAPA-- Western Area Power Administration', 'Northern States Power Co - Minnesota', 'City of Parker - (SD)', 'Clay-Union Electric Corp', 'Sioux Valley SW Elec Coop', 'NorthWestern Energy - (SD)'}"
2915,Tuscaloosa,AL,"{'Alabama Power Co', 'Black Warrior Elec Member Corp'}"
2916,Tuscarawas,OH,"{'Ohio Edison Co', 'Village of Beach City - (OH)', 'Ohio Power Co', 'Carroll Electric Coop, Inc - (OH)', 'Frontier Power Company', 'City of Dover - (OH)', 'Holmes-Wayne Electric Coop Inc', 'Guernsey-Muskingum El Coop Inc'}"
2917,Tuscola,MI,"{'Consumers Energy Co', 'DTE Electric Company', 'Thumb Electric Coop of Mich'}"
2918,Twiggs,GA,"{'Flint Electric Membership Corp', 'Oconee Electric Member Corp', 'Tri-County Elec Member Corp', 'Georgia Power Co'}"
2919,Twin Falls,ID,{'Idaho Power Co'}
2920,Tyler,TX,"{'Sam Houston Electric Coop Inc', 'Entergy Texas Inc.'}"
2921,Tyler,WV,{'Monongahela Power Co'}
2922,Tyrrell,NC,{'Virginia Electric & Power Co'}
2923,Uinta,WY,"{'Bridger Valley Elec Assn, Inc', 'PacifiCorp'}"
2924,Uintah,UT,"{'Moon Lake Electric Assn Inc', 'WAPA-- Western Area Power Administration', 'Deseret Generation & Tran Coop', 'PacifiCorp'}"
2925,Ulster,NY,"{'Central Hudson Gas & Elec Corp', 'New York State Elec & Gas Corp'}"
2926,Umatilla,OR,"{'City of Milton-Freewater- (OR)', 'PacifiCorp', 'Columbia Power Coop Assn Inc', 'Columbia Basin Elec Cooperative, Inc', 'Umatilla Electric Coop Assn', 'Columbia Rural Elec Assn, Inc', 'City of Hermiston'}"
2927,Unicoi,TN,"{'Town of Erwin - (TN)', 'French Broad Elec Member Corp', 'City of Elizabethton - (TN)', 'Mountain Electric Coop, Inc'}"
2928,Union,AR,{'Entergy Arkansas Inc'}
2929,Union,FL,"{'Clay Electric Cooperative, Inc', 'Florida Power & Light Co'}"
2930,Union,GA,{'Blue Ridge Mountain EMC - (GA)'}
2931,Union,IA,"{'WAPA-- Western Area Power Administration', 'Clarke Electric Coop Inc - (IA)', 'City of Afton- (IA)', 'Southwest Iowa Rural Elec Coop', 'Interstate Power and Light Co', 'Farmers Electric Coop, Inc - (IA)'}"
2932,Union,IL,"{'Egyptian Electric Coop Assn', 'Ameren Illinois Company', 'Southern Illinois Elec Coop'}"
2933,Union,IN,"{'Whitewater Valley Rural EMC', 'Duke Energy Indiana, LLC'}"
2934,Union,KY,"{'Kentucky Utilities Co', 'Kenergy Corp'}"
2935,Union,LA,"{'Claiborne Electric Coop, Inc', 'Entergy Louisiana LLC'}"
2936,Union,MS,"{'City of New Albany - (MS)', 'North East Mississippi EPA'}"
2937,Union,NC,"{'Union Electric Membership Corp - (NC)', 'Duke Energy Carolinas, LLC', 'Pee Dee Electric Member Corp', 'City of Monroe - (NC)'}"
2938,Union,NJ,"{'Jersey Central Power & Lt Co', 'Public Service Elec & Gas Co'}"
2939,Union,NM,"{'Springer Electric Coop, Inc', 'Southwestern Electric Coop Inc - (NM)', 'Tri-County Electric Coop, Inc', 'Public Service Co of NM'}"
2940,Union,OH,"{'Ohio Edison Co', 'Consolidated Electric Coop Inc', 'Ohio Power Co', 'Union Rural Electric Coop, Inc', 'Pioneer Rural Elec Coop, Inc - (OH)', 'Dayton Power & Light Co', 'Mid-Ohio Energy Coop, Inc'}"
2941,Union,OR,"{'Oregon Trail El Cons Coop, Inc', 'Umatilla Electric Coop Assn'}"
2942,Union,PA,"{'Borough of Mifflinburg - (PA)', 'Citizens Electric Co - (PA)', 'PPL Electric Utilities Corp'}"
2943,Union,SC,"{'South Carolina Electric&Gas Company', 'Lockhart Power Co', 'City of Union - (SC)', 'Laurens Electric Coop, Inc', 'Broad River Electric Coop, Inc', 'Duke Energy Carolinas, LLC'}"
2944,Union,SD,"{'City of Beresford', 'Southeastern Electric Coop Inc - (SD)', 'WAPA-- Western Area Power Administration', 'Union County Electric Coop Inc', 'City of Elk Point', 'Clay-Union Electric Corp', 'MidAmerican Energy Co'}"
2945,Union,TN,"{'City of LaFollette', 'City of Clinton - (TN)', 'Knoxville Utilities Board', 'Powell Valley Electric Coop'}"
2946,Upshur,TX,"{'Southwestern Electric Power Co', 'Upshur Rural Elec Coop Corp', 'Wood County Electric Coop, Inc'}"
2947,Upshur,WV,"{'Monongahela Power Co', 'Harrison Rural Elec Assn, Inc'}"
2948,Upson,GA,"{'Southern Rivers Energy', 'Flint Electric Membership Corp', 'City of Thomaston - (GA)', 'Upson Elec Member Corp', 'Georgia Power Co'}"
2949,Upton,TX,"{'AEP Texas North Company', 'Sharyland Utilities LP', 'Southwest Texas Elec Coop, Inc', 'Oncor Electric Delivery Company LLC'}"
2950,Utah,UT,"{'Salem City Corporation - (UT)', 'Spanish Fork City Corporation', 'City of Springville - (UT)', 'PacifiCorp', 'Payson City Corporation', 'Provo City Corp', 'Lehi City Corporation', 'Strawberry Electric Serv Dist'}"
2951,Utuado,PR,{'Puerto Rico Electric Pwr Authority'}
2952,Uvalde,TX,"{'Medina Electric Coop, Inc', 'Rio Grande Electric Coop, Inc', 'AEP Texas Central Company', 'Bandera Electric Coop, Inc'}"
2953,Val Verde,TX,"{'Rio Grande Electric Coop, Inc', 'Southwest Texas Elec Coop, Inc', 'AEP Texas Central Company'}"
2954,Valdez Cordova,AK,"{'Cordova Electric Coop, Inc', 'Chitina Electric Inc', 'Tatitlek Electric Utility', 'Birch Creek Village Elec Util - (AK)', 'Copper Valley Elec Assn, Inc'}"
2955,Valencia,NM,"{'Socorro Electric Coop, Inc', 'Continental Divide El Coop Inc', 'Central New Mexico El Coop, Inc', 'Public Service Co of NM'}"
2956,Valley,ID,{'Idaho Power Co'}
2957,Valley,MT,"{'Big Flat Electric Coop Inc', 'WAPA-- Western Area Power Administration', 'NorthWestern Energy LLC - (MT)', 'NorVal Electric Cooperative, Inc'}"
2958,Valley,NE,"{'Loup Valleys Rural P P D', 'Custer Public Power District', 'City of Ord - (NE)'}"
2959,Van Buren,AR,"{'Petit Jean Electric Coop Corp', 'Entergy Arkansas Inc'}"
2960,Van Buren,IA,"{'Keosauqua Municipal Light & Pwr', 'Southern Iowa Elec Coop, Inc', 'Interstate Power and Light Co', 'Access Energy Coop'}"
2961,Van Buren,MI,"{'Consumers Energy Co', 'City of South Haven - (MI)', 'Village of Paw Paw - (MI)', 'Midwest Energy Cooperative', 'Indiana Michigan Power Co'}"
2962,Van Buren,TN,"{'Sequachee Valley Electric Coop', 'Caney Fork Electric Coop, Inc'}"
2963,Van Wert,OH,"{'Ohio Power Co', 'Village of Ohio City - (OH)', 'Dayton Power & Light Co', 'Paulding-Putman Elec Coop, Inc', 'Midwest Electric, Inc'}"
2964,Van Zandt,TX,"{'Texas-New Mexico Power Co', 'Southwestern Electric Power Co', 'Oncor Electric Delivery Company LLC', 'Trinity Valley Elec Coop Inc', 'Farmers Electric Coop, Inc - (TX)', 'Wood County Electric Coop, Inc'}"
2965,Vance,NC,"{'Mecklenburg Electric Cooperative', 'Wake Electric Membership Corp', 'Duke Energy Progress - (NC)'}"
2966,Vanderburgh,IN,{'Southern Indiana Gas & Elec Co'}
2967,Vega Alta,PR,{'Puerto Rico Electric Pwr Authority'}
2968,Vega Baja,PR,{'Puerto Rico Electric Pwr Authority'}
2969,Venango,PA,"{'Pennsylvania Electric Co', 'Central Electric Coop, Inc - (PA)', 'Northwestern Rural E C A, Inc - (PA)', 'Warren Electric Coop Inc'}"
2970,Ventura,CA,{'Southern California Edison Co'}
2971,Vermilion,IL,"{'Eastern Illinois Elec Coop', 'Ameren Illinois Company', 'Enerstar Power Corp', 'Warren County Rural E M C'}"
2972,Vermilion,LA,"{'City of Kaplan - (LA)', 'Entergy Louisiana LLC', 'Cleco Power LLC', 'Southwest Louisiana E M C', 'Town of Gueydan', 'City of Erath - (LA)', 'Jefferson Davis Elec Coop, Inc', 'City of Abbeville - (LA)'}"
2973,Vermillion,IN,"{'Duke Energy Indiana, LLC', 'Warren County Rural E M C'}"
2974,Vernon,LA,"{'Cleco Power LLC', 'Southwestern Electric Power Co', 'Entergy Louisiana LLC', 'Beauregard Electric Coop, Inc'}"
2975,Vernon,MO,"{'KCP&L Greater Missouri Operations Co.', 'Barton County Elec Coop, Inc', 'Sac-Osage Electric Coop Inc', 'Osage Valley Elec Coop Assn'}"
2976,Vernon,WI,"{'Scenic Rivers Energy Coop', 'Vernon Electric Coop', 'Village of Viola - (WI)', 'Northern States Power Co', 'City of Westby', 'Wisconsin Power & Light Co', 'Richland Electric Coop', 'WPPI Energy', 'La Farge Municipal Electric Co'}"
2977,Victoria,TX,"{'Victoria Electric Coop, Inc', 'Guadalupe Valley Elec Coop Inc', 'AEP Texas Central Company'}"
2978,Vieques,PR,{'Puerto Rico Electric Pwr Authority'}
2979,Vigo,IN,"{'Utilities Dist-Western IN REMC', 'Duke Energy Indiana, LLC', 'Parke County Rural E M C', 'Western Indiana Energy REMC'}"
2980,Vilas,WI,"{'Wisconsin Public Service Corp', 'Northern States Power Co', 'WPPI Energy', 'Bayfield Electric Coop, Inc', 'Price Electric Coop Inc', 'City of Eagle River - (WI)', 'Wisconsin Electric Power Co'}"
2981,Villalba,PR,{'Puerto Rico Electric Pwr Authority'}
2982,Vinton,OH,"{'Ohio Power Co', 'Buckeye Rural Elec Coop, Inc', 'South Central Power Company'}"
2983,Virginia Beach City,VA,{'Virginia Electric & Power Co'}
2984,Volusia,FL,"{'New Smyrna Beach City of', 'Duke Energy Florida, LLC', 'Clay Electric Cooperative, Inc', 'Florida Power & Light Co'}"
2985,Wabash,IL,"{'City of Allendale- (IL)', 'Mt Carmel Public Utility Co', 'Wayne-White Counties Elec Coop', 'Ameren Illinois Company', 'Norris Electric Coop'}"
2986,Wabash,IN,"{'Duke Energy Indiana, LLC', 'Miami-Cass County Rural E M C', 'Kosciusko County Rural E M C', 'Indiana Michigan Power Co', 'Heartland REMC', 'Northeastern Rural E M C'}"
2987,Wabasha,MN,"{""People's Cooperative Services"", 'Goodhue County Coop Elec Assn', 'City of Lake City - (MN)', 'Northern States Power Co - Minnesota'}"
2988,Wabaunsee,KS,"{'Bluestem Electric Coop Inc', 'Lyon-Coffey Electric Coop, Inc', 'Westar Energy Inc', 'Kaw Valley Electric Coop Inc', 'City of Alma - (KS)', 'Flint Hills Rural E C A, Inc'}"
2989,Wade Hampton,AK,"{'Alaska Village Elec Coop, Inc'}"
2990,Wadena,MN,"{'Todd-Wadena Electric Coop', 'ALLETE, Inc.', 'Itasca-Mantrap Co-op Electrical Assn', 'Lake Region Electric Cooperative - (MN)', 'City of Wadena - (MN)'}"
2991,Wagoner,OK,"{'Wagoner Public Works Authority', 'Public Service Co of Oklahoma', 'Lake Region Electric Coop, Inc - (OK)', 'Oklahoma Gas & Electric Co', 'East Central Oklahoma Elec Coop Inc'}"
2992,Wahkiakum,WA,"{'PUD No 2 of Pacific County', 'PUD No 1 of Wahkiakum County'}"
2993,Wake,NC,"{'Wake Electric Membership Corp', 'Town of Wake Forest - (NC)', 'North Carolina Eastern M P A', 'Town of Apex- (NC)', 'Duke Energy Carolinas, LLC', 'Duke Energy Progress - (NC)'}"
2994,Wakulla,FL,"{'Duke Energy Florida, LLC', 'Talquin Electric Coop, Inc'}"
2995,Waldo,ME,"{'Central Maine Power Co', 'Emera Maine'}"
2996,Walker,AL,{'Alabama Power Co'}
2997,Walker,GA,"{'City of LaFayette - (GA)', 'City of Chattanooga - (TN)', 'North Georgia Elec Member Corp', 'Georgia Power Co', 'City of Chickamauga'}"
2998,Walker,TX,"{'Mid-South Electric Coop Assn', 'Entergy Texas Inc.', 'Sam Houston Electric Coop Inc', 'Houston County Elec Coop Inc'}"
2999,Walla Walla,WA,"{'Inland Power & Light Company', 'Columbia Rural Elec Assn, Inc', 'PacifiCorp'}"
3000,Wallace,KS,"{'City of Sharon Springs - (KS)', 'Wheatland Electric Coop, Inc', 'Midwest Energy Inc'}"
3001,Waller,TX,"{'City of Hempstead - (TX)', 'CenterPoint Energy', 'Mid-South Electric Coop Assn', 'San Bernard Electric Coop, Inc', 'Entergy Texas Inc.'}"
3002,Wallowa,OR,"{'Idaho Power Co', 'Clearwater Power Company', 'PacifiCorp'}"
3003,Walsh,ND,"{'City of Grafton - (ND)', 'Nodak Electric Coop Inc', 'Otter Tail Power Co', 'City of Park River - (ND)'}"
3004,Walthall,MS,"{'Pearl River Valley El Pwr Assn', 'Magnolia Electric Power Assn', 'Entergy Mississippi Inc'}"
3005,Walton,FL,"{'Gulf Power Co', 'Gulf Coast Electric Coop, Inc', 'Choctawhatche Elec Coop, Inc'}"
